Timestamp,utxo-count
2021-05-07 16:29:01,76849884
2021-05-07 16:49:29,76850787
2021-05-07 17:32:02,76859698
2021-05-07 18:27:20,76873369
2021-05-07 19:00:59,76876461
2021-05-07 19:13:02,76870000
2021-05-07 19:20:59,76875434
2021-05-07 19:36:28,76892299
2021-05-07 19:57:30,76893955
2021-05-07 20:23:23,76894011
2021-05-07 21:02:46,76900611
2021-05-07 21:18:27,76897394
2021-05-07 21:56:22,76900918
2021-05-07 22:12:15,76892616
2021-05-07 22:18:43,76889261
2021-05-07 22:33:46,76885144
2021-05-07 22:44:07,76875153
2021-05-07 22:58:52,76871961
2021-05-07 23:22:42,76878577
2021-05-07 23:33:02,76866336
2021-05-07 23:44:46,76856059
2021-05-08 00:11:07,76848745
2021-05-08 00:35:00,76851961
2021-05-08 00:57:06,76843784
2021-05-08 01:16:18,76835896
2021-05-08 01:54:35,76835165
2021-05-08 02:29:53,76834098
2021-05-08 02:52:53,76832614
2021-05-08 03:11:07,76831699
2021-05-08 03:28:57,76824208
2021-05-08 03:53:17,76820833
2021-05-08 04:36:34,76828110
2021-05-08 04:51:57,76823847
2021-05-08 05:20:15,76820488
2021-05-08 05:45:27,76813044
2021-05-08 06:11:39,76803885
2021-05-08 06:29:37,76804197
2021-05-08 07:09:22,76804550
2021-05-08 07:12:28,76786988
2021-05-08 07:16:55,76769112
2021-05-08 07:48:33,76768449
2021-05-08 08:16:01,76759601
2021-05-08 08:48:38,76758072
2021-05-08 09:31:55,76759096
2021-05-08 09:54:11,76750630
2021-05-08 10:32:37,76746837
2021-05-08 10:41:09,76743662
2021-05-08 10:56:26,76737895
2021-05-08 11:37:53,76738519
2021-05-08 12:00:35,76736483
2021-05-08 12:14:12,76727108
2021-05-08 12:34:28,76720388
2021-05-08 12:59:34,76717372
2021-05-08 13:09:40,76707309
2021-05-08 13:29:10,76700983
2021-05-08 13:42:50,76690868
2021-05-08 14:07:06,76683652
2021-05-08 14:33:13,76679379
2021-05-08 14:58:25,76682214
2021-05-08 15:40:17,76691108
2021-05-08 15:54:49,76696062
2021-05-08 16:35:13,76694237
2021-05-08 17:41:35,76705345
2021-05-08 18:11:28,76708421
2021-05-08 18:23:35,76704488
2021-05-08 19:04:59,76705913
2021-05-08 19:23:38,76711892
2021-05-08 19:57:09,76723097
2021-05-08 20:44:14,76728400
2021-05-08 20:57:30,76732113
2021-05-08 21:40:43,76734562
2021-05-08 21:44:19,76733798
2021-05-08 21:48:30,76727236
2021-05-08 22:06:57,76717123
2021-05-08 22:29:21,76711656
2021-05-08 22:42:39,76704083
2021-05-08 23:12:49,76704937
2021-05-08 23:39:15,76698280
2021-05-09 00:31:57,76697117
2021-05-09 00:42:48,76690847
2021-05-09 01:02:27,76680365
2021-05-09 01:13:53,76666639
2021-05-09 01:39:24,76658809
2021-05-09 01:47:16,76643929
2021-05-09 02:05:33,76629141
2021-05-09 02:15:25,76622851
2021-05-09 02:19:25,76604471
2021-05-09 03:01:04,76600468
2021-05-09 03:45:22,76605378
2021-05-09 04:37:36,76613615
2021-05-09 05:15:03,76627312
2021-05-09 05:36:33,76626069
2021-05-09 05:43:32,76608295
2021-05-09 06:02:11,76598848
2021-05-09 06:42:20,76599619
2021-05-09 06:59:11,76587333
2021-05-09 07:31:10,76581976
2021-05-09 07:39:59,76565842
2021-05-09 08:02:03,76562446
2021-05-09 08:12:54,76552403
2021-05-09 08:41:33,76553495
2021-05-09 09:00:24,76542026
2021-05-09 09:24:11,76538116
2021-05-09 09:30:06,76521548
2021-05-09 09:47:26,76512607
2021-05-09 10:43:44,76512842
2021-05-09 11:02:19,76508789
2021-05-09 11:12:32,76500375
2021-05-09 11:28:03,76497206
2021-05-09 11:40:44,76483084
2021-05-09 12:11:32,76470417
2021-05-09 12:25:23,76467903
2021-05-09 13:00:27,76468454
2021-05-09 13:22:48,76461488
2021-05-09 13:33:43,76445924
2021-05-09 13:57:00,76433839
2021-05-09 14:32:18,76430940
2021-05-09 14:45:43,76432381
2021-05-09 14:55:42,76422113
2021-05-09 15:04:07,76409456
2021-05-09 15:08:57,76400525
2021-05-09 15:19:16,76385997
2021-05-09 15:29:21,76368961
2021-05-09 15:38:55,76355898
2021-05-09 16:33:54,76351620
2021-05-09 17:12:46,76347621
2021-05-09 17:28:36,76358998
2021-05-09 17:41:00,76356743
2021-05-09 17:55:04,76345548
2021-05-09 18:14:29,76336539
2021-05-09 18:52:08,76330108
2021-05-09 19:34:43,76336946
2021-05-09 19:49:36,76333427
2021-05-09 20:30:09,76333114
2021-05-09 21:06:06,76330286
2021-05-09 21:14:47,76323042
2021-05-09 21:26:38,76307143
2021-05-09 22:59:12,76310692
2021-05-09 23:26:43,76313587
2021-05-09 23:36:20,76313139
2021-05-10 00:05:23,76306732
2021-05-10 00:24:47,76299263
2021-05-10 00:40:33,76280552
2021-05-10 01:01:52,76267813
2021-05-10 01:07:27,76240297
2021-05-10 01:12:42,76217355
2021-05-10 01:47:01,76212104
2021-05-10 02:16:12,76204525
2021-05-10 03:02:41,76207663
2021-05-10 03:07:33,76195299
2021-05-10 03:22:55,76181449
2021-05-10 03:45:22,76175861
2021-05-10 04:10:09,76172428
2021-05-10 04:25:33,76163574
2021-05-10 04:38:29,76150396
2021-05-10 04:43:14,76127385
2021-05-10 05:16:02,76124713
2021-05-10 05:36:06,76114954
2021-05-10 06:11:58,76108765
2021-05-10 06:29:42,76103808
2021-05-10 06:52:26,76102208
2021-05-10 07:01:59,76089296
2021-05-10 07:31:34,76089424
2021-05-10 08:11:18,76083389
2021-05-10 08:41:49,76084103
2021-05-10 09:19:48,76088450
2021-05-10 09:34:23,76086710
2021-05-10 10:05:33,76079884
2021-05-10 10:29:14,76081372
2021-05-10 10:51:08,76080319
2021-05-10 11:02:14,76074822
2021-05-10 11:45:58,76067850
2021-05-10 12:09:19,76065984
2021-05-10 12:57:06,76073896
2021-05-10 13:33:32,76079910
2021-05-10 14:05:34,76078111
2021-05-10 14:24:59,76074933
2021-05-10 14:50:31,76078615
2021-05-10 15:34:49,76086172
2021-05-10 15:52:50,76091288
2021-05-10 15:59:06,76088058
2021-05-10 16:17:09,76085010
2021-05-10 16:32:39,76081618
2021-05-10 16:53:50,76086335
2021-05-10 17:04:23,76095379
2021-05-10 17:21:09,76098136
2021-05-10 17:42:44,76101128
2021-05-10 18:35:51,76106539
2021-05-10 18:56:04,76110725
2021-05-10 19:19:01,76110846
2021-05-10 19:28:46,76110820
2021-05-10 20:02:17,76112265
2021-05-10 20:40:53,76119686
2021-05-10 20:56:03,76126163
2021-05-10 21:23:46,76128600
2021-05-10 22:07:53,76135413
2021-05-10 22:20:19,76132748
2021-05-10 23:10:20,76139166
2021-05-10 23:20:38,76139970
2021-05-10 23:43:20,76137124
2021-05-11 00:06:42,76133411
2021-05-11 00:49:45,76141386
2021-05-11 01:08:19,76133556
2021-05-11 01:21:45,76125336
2021-05-11 01:38:25,76116815
2021-05-11 02:07:19,76115073
2021-05-11 02:30:35,76109013
2021-05-11 03:05:26,76116293
2021-05-11 03:13:20,76105510
2021-05-11 04:06:53,76110386
2021-05-11 04:25:14,76112343
2021-05-11 05:15:37,76113747
2021-05-11 05:48:02,76122434
2021-05-11 06:19:46,76118940
2021-05-11 06:34:58,76117523
2021-05-11 06:46:53,76115186
2021-05-11 07:11:32,76107556
2021-05-11 07:38:34,76109267
2021-05-11 07:54:20,76100360
2021-05-11 08:23:48,76100657
2021-05-11 08:33:16,76097130
2021-05-11 09:02:13,76097648
2021-05-11 09:17:53,76087775
2021-05-11 09:31:43,76075767
2021-05-11 10:07:32,76068195
2021-05-11 10:16:16,76061171
2021-05-11 11:02:40,76057501
2021-05-11 11:46:04,76064003
2021-05-11 11:51:52,76058739
2021-05-11 12:09:14,76057307
2021-05-11 12:41:13,76060710
2021-05-11 12:52:56,76053465
2021-05-11 13:21:23,76049002
2021-05-11 13:46:53,76053244
2021-05-11 14:01:34,76048589
2021-05-11 14:20:40,76046008
2021-05-11 14:57:34,76049775
2021-05-11 15:23:11,76054911
2021-05-11 16:31:35,76069016
2021-05-11 16:52:16,76072530
2021-05-11 17:38:59,76084360
2021-05-11 17:51:35,76084985
2021-05-11 18:27:30,76089263
2021-05-11 19:10:19,76096157
2021-05-11 19:40:50,76108242
2021-05-11 19:52:04,76118379
2021-05-11 20:15:53,76119750
2021-05-11 20:54:30,76125237
2021-05-11 21:09:54,76132234
2021-05-11 21:15:29,76128691
2021-05-11 21:35:39,76133904
2021-05-11 21:41:38,76118243
2021-05-11 22:01:57,76116129
2021-05-11 22:22:45,76107557
2021-05-11 22:56:40,76113984
2021-05-11 23:33:39,76117649
2021-05-11 23:40:24,76110977
2021-05-12 00:00:45,76113331
2021-05-12 00:38:27,76111640
2021-05-12 00:58:03,76146415
2021-05-12 01:34:57,76152012
2021-05-12 01:45:56,76140228
2021-05-12 02:31:59,76140150
2021-05-12 02:44:10,76142437
2021-05-12 02:57:59,76139834
2021-05-12 03:15:31,76130786
2021-05-12 03:42:29,76126052
2021-05-12 04:47:10,76129864
2021-05-12 05:22:52,76133137
2021-05-12 05:43:35,76135540
2021-05-12 06:33:39,76134365
2021-05-12 07:14:18,76132709
2021-05-12 08:02:11,76151207
2021-05-12 08:25:36,76148306
2021-05-12 08:38:02,76152299
2021-05-12 08:58:38,76149292
2021-05-12 09:15:59,76140855
2021-05-12 09:28:31,76127113
2021-05-12 09:54:13,76123872
2021-05-12 10:08:36,76112199
2021-05-12 10:25:51,76103438
2021-05-12 10:43:36,76095290
2021-05-12 10:54:57,76082502
2021-05-12 11:27:13,76070999
2021-05-12 12:18:58,76067247
2021-05-12 12:45:37,76064665
2021-05-12 12:54:35,76067685
2021-05-12 13:14:01,76071301
2021-05-12 14:01:09,76077781
2021-05-12 14:17:46,76084688
2021-05-12 14:29:05,76077646
2021-05-12 15:14:41,76085738
2021-05-12 15:34:27,76093727
2021-05-12 15:49:29,76101589
2021-05-12 16:32:21,76112231
2021-05-12 16:42:29,76102209
2021-05-12 17:08:07,76107061
2021-05-12 17:33:00,76114268
2021-05-12 17:59:39,76112145
2021-05-12 18:12:27,76103511
2021-05-12 18:33:06,76106356
2021-05-12 18:43:51,76096682
2021-05-12 18:48:44,76085547
2021-05-12 19:02:18,76084978
2021-05-12 19:23:24,76081232
2021-05-12 19:55:58,76087967
2021-05-12 20:29:09,76086737
2021-05-12 21:15:34,76090319
2021-05-12 21:36:35,76080578
2021-05-12 21:45:01,76082284
2021-05-12 22:13:36,76079553
2021-05-12 22:36:29,76080085
2021-05-12 23:21:04,76079390
2021-05-12 23:34:20,76075890
2021-05-12 23:55:07,76065257
2021-05-13 00:43:17,76070901
2021-05-13 00:50:18,76060622
2021-05-13 01:17:32,76069997
2021-05-13 01:49:52,76072435
2021-05-13 02:01:19,76068128
2021-05-13 02:39:50,76057254
2021-05-13 02:50:40,76057326
2021-05-13 03:39:31,76060039
2021-05-13 04:01:48,76053410
2021-05-13 04:27:38,76051794
2021-05-13 04:46:49,76041295
2021-05-13 05:12:52,76036139
2021-05-13 05:25:02,76021948
2021-05-13 05:45:31,76017683
2021-05-13 05:54:09,76002137
2021-05-13 06:44:47,75998072
2021-05-13 07:08:42,76001847
2021-05-13 07:26:45,76003472
2021-05-13 07:48:21,75994794
2021-05-13 07:59:37,75985533
2021-05-13 08:18:45,75978711
2021-05-13 08:55:11,75987163
2021-05-13 09:17:01,75979634
2021-05-13 09:57:44,75976007
2021-05-13 10:22:19,75970746
2021-05-13 10:55:56,75972218
2021-05-13 11:39:37,75975230
2021-05-13 12:11:51,75976437
2021-05-13 13:03:39,75983800
2021-05-13 13:27:26,75986568
2021-05-13 14:07:13,75990451
2021-05-13 14:39:21,75990318
2021-05-13 15:25:14,75998289
2021-05-13 15:48:28,76001240
2021-05-13 16:24:17,76004948
2021-05-13 16:49:41,76002527
2021-05-13 17:02:54,75999917
2021-05-13 17:36:48,76003929
2021-05-13 18:03:26,76005369
2021-05-13 18:25:27,76003392
2021-05-13 18:40:37,76015871
2021-05-13 18:54:56,76015774
2021-05-13 19:10:43,76013661
2021-05-13 19:40:12,76021548
2021-05-13 20:00:21,76022285
2021-05-13 20:15:16,76016766
2021-05-13 20:44:45,76022571
2021-05-13 21:02:17,76031512
2021-05-13 21:33:13,76033564
2021-05-13 22:06:44,76034934
2021-05-13 22:31:51,76036601
2021-05-13 22:38:24,76033925
2021-05-13 23:47:42,76040984
2021-05-14 00:27:51,76048897
2021-05-14 00:36:51,76039933
2021-05-14 00:57:40,76039819
2021-05-14 01:23:21,76041100
2021-05-14 02:40:58,76052499
2021-05-14 03:02:40,76050773
2021-05-14 03:12:32,76050784
2021-05-14 03:43:32,76055078
2021-05-14 04:15:13,76061342
2021-05-14 04:25:23,76050583
2021-05-14 04:51:30,76042718
2021-05-14 05:13:32,76034249
2021-05-14 06:27:32,76042630
2021-05-14 06:30:12,76039430
2021-05-14 07:07:06,76039782
2021-05-14 07:24:41,76029762
2021-05-14 09:22:12,76034921
2021-05-14 09:47:36,76038198
2021-05-14 10:02:31,76043320
2021-05-14 10:42:58,76047843
2021-05-14 11:35:56,76052507
2021-05-14 13:12:31,76062377
2021-05-14 14:02:09,76072475
2021-05-14 14:40:44,76084598
2021-05-14 15:24:32,76093439
2021-05-14 15:40:15,76099970
2021-05-14 16:51:18,76116818
2021-05-14 17:02:36,76122230
2021-05-14 17:43:22,76130367
2021-05-14 18:00:39,76124093
2021-05-14 18:18:27,76122286
2021-05-14 18:31:28,76128503
2021-05-14 19:07:43,76132611
2021-05-14 19:09:32,76134483
2021-05-14 19:57:03,76142994
2021-05-14 20:26:41,76144663
2021-05-14 20:40:07,76139922
2021-05-14 20:56:51,76153419
2021-05-14 21:26:36,76153172
2021-05-14 21:42:11,76162639
2021-05-14 22:29:09,76167571
2021-05-14 22:50:52,76170925
2021-05-14 23:11:55,76170835
2021-05-14 23:23:12,76169002
2021-05-14 23:25:14,76166357
2021-05-15 00:04:12,76162985
2021-05-15 00:19:11,76159695
2021-05-15 00:52:39,76158049
2021-05-15 01:47:16,76161938
2021-05-15 02:07:36,76148138
2021-05-15 02:53:36,76150755
2021-05-15 02:59:39,76141249
2021-05-15 03:14:02,76132850
2021-05-15 03:34:08,76124263
2021-05-15 05:02:15,76131993
2021-05-15 05:28:49,76134443
2021-05-15 05:39:34,76132570
2021-05-15 06:38:40,76133003
2021-05-15 06:54:04,76129776
2021-05-15 07:24:36,76131996
2021-05-15 08:17:11,76132410
2021-05-15 09:40:19,76140523
2021-05-15 09:59:41,76136096
2021-05-15 10:27:37,76127172
2021-05-15 10:53:22,76127372
2021-05-15 12:06:18,76131600
2021-05-15 13:01:14,76129884
2021-05-15 14:13:25,76141029
2021-05-15 14:36:37,76143656
2021-05-15 14:50:29,76138795
2021-05-15 15:21:48,76145961
2021-05-15 15:45:36,76150297
2021-05-15 16:09:12,76147471
2021-05-15 17:09:01,76155398
2021-05-15 17:27:31,76154341
2021-05-15 17:48:11,76157787
2021-05-15 18:53:09,76163947
2021-05-15 19:33:33,76163366
2021-05-15 20:04:42,76162888
